Text,Type
Quinalan,DRUG
Rituxan,DRUG
Qnasl,DRUG
Seasonale,DRUG
Sustaire,DRUG
Nuvessa,DRUG
Pancreaze,DRUG
Actidil,DRUG
Ceptaz,DRUG
Actigall,DRUG
Innopran,DRUG
Aclovate,DRUG
Dionosil,DRUG
Intropin,DRUG
Cardene,DRUG
Zafirlukast,DRUG
Pacerone,DRUG
Epinephrine,DRUG
N.e.e.,DRUG
Lincomycin,DRUG
Cefzil,DRUG
Phosphocol,DRUG
Corphed,DRUG
Ximino,DRUG
Penbritin,DRUG
Blisovi,DRUG
Benoquin,DRUG
Sernivo,DRUG
Ancobon,DRUG
Wydase,DRUG
Optivar,DRUG
Qbrelis,DRUG
Promapar,DRUG
Physiolyte,DRUG
Aciphex,DRUG
Permapen,DRUG
Triatex,DRUG
Emcyt,DRUG
Migranal,DRUG
Uticillin,DRUG
Sarenin,DRUG
Acephen,DRUG
Nebupent,DRUG
Prevacid,DRUG
Hepatasol,DRUG
Hydramine,DRUG
Mepron,DRUG
Alupent,DRUG
Mexate,DRUG
Vercyte,DRUG
Aceon,DRUG
Doribax,DRUG
Promethacon,DRUG
Cefotan,DRUG
Onfi,DRUG
Amoxapine,DRUG
Tavalisse,DRUG
Cyclaine,DRUG
Kovanaze,DRUG
Kionex,DRUG
Stavudine;,DRUG
Arsenic,DRUG
Penetrex,DRUG
Lymepak,DRUG
Thyrolar,DRUG
Anzemet,DRUG
Diasone,DRUG
Aktob,DRUG
Bioscrub,DRUG
Penlac,DRUG
Anexsia,DRUG
Daunoxome,DRUG
Lantrisul,DRUG
Verdeso,DRUG
Dynacirc,DRUG
Proglycem,DRUG
Renova,DRUG
Butorphanol,DRUG
Barstatin,DRUG
Cuvposa,DRUG
Sinuva,DRUG
Univasc,DRUG
Delaxin,DRUG
Elavil,DRUG
Uroplus,DRUG
Glatopa,DRUG
Ophthaine,DRUG
Yaela,DRUG
Osmolex,DRUG
Trichlorex,DRUG
Enpresse,DRUG
Platinol,DRUG
Mepriam,DRUG
Edecrin,DRUG
Demadex,DRUG
Ganirelix,DRUG
Zolinza,DRUG
Ruvite,DRUG
Depakene,DRUG
Grisactin,DRUG
Trimox,DRUG
Colestipol,DRUG
Mafenide,DRUG
Utimox,DRUG
Ovcon,DRUG
Mychel,DRUG
Nascobal,DRUG
Norgestrel,DRUG
Patanase,DRUG
Tyzeka,DRUG
Dopar,DRUG
Oxytetracycline,DRUG
Ethchlorvynol,DRUG
Cinoxacin,DRUG
Optimark,DRUG
Daricon,DRUG
Pralatrexate,DRUG
Discase,DRUG
Volmax,DRUG
Sine,DRUG
Fluonid,DRUG
Zegerid,DRUG
Buspar,DRUG
Vincrex,DRUG
Nicolar,DRUG
Humorsol,DRUG
Paracort,DRUG
Sulmeprim,DRUG
Ibuprohm,DRUG
Vibisone,DRUG
Cintichem,DRUG
Chemet,DRUG
Chibroxin,DRUG
Actinex,DRUG
Wymox,DRUG
Amjevita,DRUG
Asbron,DRUG
Heather,DRUG
Vilazodone,DRUG
Clinisol,DRUG
Lorcet,DRUG
Gleolan,DRUG
Enskyce,DRUG
Clomiphene,DRUG
Sulfinpyrazone,DRUG
Lysteda,DRUG
Predsulfair,DRUG
Paredrine,DRUG
Florone,DRUG
Feminone,DRUG
Tioconazole,DRUG
Selfemra,DRUG
Unithroid,DRUG
Gatifloxacin,DRUG
Infed,DRUG
Largon,DRUG
Kainair,DRUG
Ixifi,DRUG
Iobenguane,DRUG
Elestrin,DRUG
Sucostrin,DRUG
Bucet,DRUG
Rapaflo,DRUG
Errin,DRUG
Arformoterol,DRUG
Maxzide,DRUG
Restoril,DRUG
Bendopa,DRUG
Nitromist,DRUG
Fenoglide,DRUG
Naftifine,DRUG
Dyclone,DRUG
Radiogardase,DRUG
Darvon,DRUG
Phrenilin,DRUG
Fortaz,DRUG
Cogentin,DRUG
Melfiat,DRUG
Lutrepulse,DRUG
Zileuton,DRUG
Norisodrine,DRUG
Elixomin,DRUG
Vansil,DRUG
Arcapta,DRUG
Zioptan,DRUG
Clolar,DRUG
Rimactane,DRUG
Anoquan,DRUG
Xtoro,DRUG
Oretic,DRUG
Mepergan,DRUG
Sulfamethoprim,DRUG
Symfi,DRUG
Trimpex,DRUG
Perikabiven,DRUG
Myorisan,DRUG
Mepsevii,DRUG
Orinase,DRUG
Abreva,DRUG
Tetracyn,DRUG
Psorcon,DRUG
Cephalothin,DRUG
Dihydroergotamine,DRUG
Mesantoin,DRUG
Nipride,DRUG
Pheny,DRUG
Estarylla,DRUG
Furalan,DRUG
Atnaa,DRUG
Prilosec,DRUG
Ilosone,DRUG
Coreg,DRUG
Desogestrel;,DRUG
Regitine,DRUG
Evzio,DRUG
Tridione,DRUG
Ionamin,DRUG
Luvox,DRUG
Amicar,DRUG
Emtricitabine;,DRUG
Dolutegravir,DRUG
Peptavlon,DRUG
Plan,DRUG
Totect,DRUG
Vontrol,DRUG
Auryxia,DRUG
Thrive,DRUG
Epifoam,DRUG
Naphcon,DRUG
Rezira,DRUG
Movantik,DRUG
Hydroflumethiazide,DRUG
Pirmella,DRUG
Alavert,DRUG
Pyrilamine,DRUG
Novothyrox,DRUG
Hemangeol,DRUG
Cordran,DRUG
Mono,DRUG
Tetramed,DRUG
Pitavastatin,DRUG
Demulen,DRUG
Actisite,DRUG
Cafergot,DRUG
Relafen,DRUG
Symproic,DRUG
Floxin,DRUG
Esimil,DRUG
Bontril,DRUG
Quixin,DRUG
Disophrol,DRUG
Docefrez,DRUG
Penapar,DRUG
Vicoprofen,DRUG
Phosphotope,DRUG
Phenytek,DRUG
Mitozytrex,DRUG
Giazo,DRUG
Cefpodoxime,DRUG
Protonix,DRUG
Cholografin,DRUG
Accutane,DRUG
Glycoprep,DRUG
Tykerb,DRUG
Tolcapone,DRUG
Iplex,DRUG
Fiorinal,DRUG
Aventyl,DRUG
Alclometasone,DRUG
Setlakin,DRUG
Mexiletine,DRUG
Gelnique,DRUG
Fluotrex,DRUG
Stadol,DRUG
Renese,DRUG
Prantal,DRUG
Eryzole,DRUG
Dexair,DRUG
Forbaxin,DRUG
Periactin,DRUG
Gengraf,DRUG
Aramine,DRUG
Mustargen,DRUG
Diphenylan,DRUG
Lisdexamfetamine,DRUG
Esclim,DRUG
Glucotrol,DRUG
Valturna,DRUG
Dimetane,DRUG
Zymar,DRUG
Dexbrompheniramine,DRUG
Bepadin,DRUG
Aches,DRUG
Parafon,DRUG
Pandel,DRUG
Combipatch,DRUG
Duradyne,DRUG
Isuprel,DRUG
Nicotrol,DRUG
Gonitro,DRUG
Dronedarone,DRUG
Keveyis,DRUG
Daranide,DRUG
Alferon,DRUG
Levaquin,DRUG
Zagam,DRUG
Symbyax,DRUG
Capitrol,DRUG
Riomet,DRUG
Daunorubicin,DRUG
Jakafi,DRUG
Trilitron,DRUG
Varibar,DRUG
Tagitol,DRUG
Liquid,DRUG
Readi,DRUG
Ribavarin,DRUG
Baycol,DRUG
Polycillin,DRUG
Cefmax,DRUG
Lithotabs,DRUG
Azasan,DRUG
Osmitrol,DRUG
Myidyl,DRUG
Dificid,DRUG
Procapan,DRUG
Yutopar,DRUG
Emflaza,DRUG
Glycort,DRUG
Menostar,DRUG
Pharmaseal,DRUG
Actoplus,DRUG
Viskazide,DRUG
Celexa,DRUG
Ultralente,DRUG
Povidone,DRUG
Penthrane,DRUG
Premasol,DRUG
Furacin,DRUG
Fosaprepitant,DRUG
Hydergine,DRUG
Rapivab,DRUG
Dimethyl,DRUG
Rasuvo,DRUG
Romazicon,DRUG
Anisotropine,DRUG
Amen,DRUG
Valmid,DRUG
Fibricor,DRUG
Testred,DRUG
Olux,DRUG
Dolobid,DRUG
Miltown,DRUG
Carteolol,DRUG
Macrilen,DRUG
Cetapred,DRUG
Deltasone,DRUG
Neosporin,DRUG
Panheprin,DRUG
Omnicef,DRUG
Proair,DRUG
Irrigating,DRUG
Neosar,DRUG
Ergostat,DRUG
Zohydro,DRUG
Tekturna,DRUG
Gantanol,DRUG
Nembutal,DRUG
Iodohippurate,DRUG
Porcine,DRUG
Mefenamic,DRUG
Medipren,DRUG
Camptosar,DRUG
Funduscein,DRUG
Colgate,DRUG
Manganese,DRUG
Adefovir,DRUG
Serpalan,DRUG
Doxapram,DRUG
Provayblue,DRUG
Efidac,DRUG
Tritec,DRUG
Didronel,DRUG
Talwin,DRUG
Aerolate,DRUG
Menotropins,DRUG
Benzthiazide,DRUG
Metreton,DRUG
Decapryn,DRUG
Fempatch,DRUG
Inflamase,DRUG
Leribane,DRUG
Jornay,DRUG
Lorelco,DRUG
Urocit,DRUG
Didrex,DRUG
Gemifloxacin,DRUG
Amitiza,DRUG
Rescriptor,DRUG
Injectafer,DRUG
Zypitamag,DRUG
Adrenaclick,DRUG
Bleph,DRUG
Akbeta,DRUG
Twinject,DRUG
Prostaphlin,DRUG
Troxyca,DRUG
Cromoptic,DRUG
Constilac,DRUG
Hydropres,DRUG
Soriatane,DRUG
Mitosol,DRUG
Ocumycin,DRUG
Hydro,DRUG
Kitabis,DRUG
Dyrenium,DRUG
Erycette,DRUG
Etrafon,DRUG
Silenor,DRUG
Chirhostim,DRUG
Copiktra,DRUG
Radio,DRUG
Metra,DRUG
Neoral,DRUG
Benicar,DRUG
Drixoral,DRUG
Incassia,DRUG
Acetasol,DRUG
Cyclopar,DRUG
Levulan,DRUG
Tencon,DRUG
Belbuca,DRUG
Grifulvin,DRUG
Uracil,DRUG
Mentax,DRUG
Synthroid,DRUG
Urex,DRUG
Sulfaloid,DRUG
Fernisolone,DRUG
Diapid,DRUG
Cardioplegic,DRUG
Sylatron,DRUG
Calcijex,DRUG
Delflex,DRUG
Baciim,DRUG
Bidil,DRUG
Palladone,DRUG
Solodyn,DRUG
Ocusert,DRUG
Dutoprol,DRUG
Oforta,DRUG
Buprenex,DRUG
Conzip,DRUG
Bilopaque,DRUG
Hydeltra,DRUG
Silodosin,DRUG
Eulexin,DRUG
Dantrolene,DRUG
Travamulsion,DRUG
Cartrol,DRUG
Evamist,DRUG
Eryc,DRUG
Cantil,DRUG
Mersalyl,DRUG
Kybella,DRUG
Efavirenz;,DRUG
Probuphine,DRUG
Ethamolin,DRUG
Duraquin,DRUG
Pamine,DRUG
Clofibrate,DRUG
Acth,DRUG
Lortab,DRUG
Larotid,DRUG
Circanol,DRUG
Ascor,DRUG
Oravig,DRUG
Milprem,DRUG
Geref,DRUG
Cefpiramide,DRUG
Unipres,DRUG
Lucemyra,DRUG
Codrix,DRUG
Zymaxid,DRUG
Moban,DRUG
Tremin,DRUG
Condylox,DRUG
Neggram,DRUG
Nitronal,DRUG
Anestacon,DRUG
Sulla,DRUG
Zutripro,DRUG
Pentolair,DRUG
Radiogenix,DRUG
Pentobarbital,DRUG
Soliqua,DRUG
Triad,DRUG
Carbidopa ,DRUG
Tegison,DRUG
Purixan,DRUG
Natazia,DRUG
Aurovela,DRUG
Albenza,DRUG
Prostascint,DRUG
Ilotycin,DRUG
Chlorotrianisene,DRUG
Delalutin,DRUG
Fayosim,DRUG
Aerobid,DRUG
Flexeril,DRUG
Orgatrax,DRUG
Technivie,DRUG
Betapace,DRUG
Protropin,DRUG
Pylera,DRUG
Laryng,DRUG
Paremyd,DRUG
Mitigare,DRUG
Wilpo,DRUG
Quartette,DRUG
Altoprev,DRUG
Sorbitol,DRUG
Suprenza,DRUG
Sulsoxin,DRUG
Sprix,DRUG
Obestin,DRUG
Colazal,DRUG
Nitrofurazone,DRUG
Cyclopentolate,DRUG
Trimeprazine,DRUG
Chlordiazachel,DRUG
Synalgos,DRUG
Dolene,DRUG
Miacalcin,DRUG
Histalog,DRUG
Hiserpia,DRUG
Latisse,DRUG
Lazanda,DRUG
Prolixin,DRUG
Epzicom,DRUG
Lopurin,DRUG
Lopressidone,DRUG
Erythra,DRUG
Nardil,DRUG
Aerosporin,DRUG
Genesa,DRUG
Sumycin,DRUG
Cyclocort,DRUG
Zuplenz,DRUG
Hetrazan,DRUG
Tepanil,DRUG
Ultane,DRUG
Ogen,DRUG
Striant,DRUG
Atridox,DRUG
Quinidex,DRUG
Aptiom,DRUG
Zydone,DRUG
Dilt,DRUG
Neopap,DRUG
Teldrin,DRUG
Complera,DRUG
Allerfed,DRUG
Sulfamylon,DRUG
Roflumilast,DRUG
Radioiodinated,DRUG
Methylnaltrexone,DRUG
Mucinex,DRUG
Atelvia,DRUG
Doral,DRUG
Tylox,DRUG
Nylia,DRUG
Thioguanine,DRUG
Balanced,DRUG
Serax,DRUG
Buphenyl,DRUG
Fluidil,DRUG
Larodopa,DRUG
Osteoscan,DRUG
Revia,DRUG
Alphatrex,DRUG
Melamisa,DRUG
Dabigatran,DRUG
Cortrophin,DRUG
Cortone,DRUG
Tinidazole,DRUG
Helicosol,DRUG
Goprelto,DRUG
Hyzyd,DRUG
Hylorel,DRUG
Rimantadine,DRUG
Pentostatin,DRUG
Fazaclo,DRUG
Astagraf,DRUG
Sedapap,DRUG
Ocufen,DRUG
Toprol,DRUG
Aplenzin,DRUG
Corzide,DRUG
Leritine,DRUG
Anthim,DRUG
Valnac,DRUG
Amerge,DRUG
Branchamin,DRUG
Hedulin,DRUG
Bactocill,DRUG
Sucralfate,DRUG
Talc,DRUG
Hipputope,DRUG
Sorbitrate,DRUG
Estrone,DRUG
Stendra,DRUG
Enovid,DRUG
Halothane,DRUG
Rifamate,DRUG
Allzital,DRUG
Nebcin,DRUG
Ibrin,DRUG
Thiola,DRUG
Lumason,DRUG
Antara,DRUG
Innofem,DRUG
Crotan,DRUG
Neodecadron,DRUG
Spectracef,DRUG
Lonhala,DRUG
Sumavel,DRUG
Potiga,DRUG
Leustatin,DRUG
Loseasonique,DRUG
Zosyn,DRUG
Asellacrin,DRUG
Makena,DRUG
Cefadyl,DRUG
Isocaine,DRUG
Bryrel,DRUG
Proventil,DRUG
Giapreza,DRUG
Oxsoralen,DRUG
Equanil,DRUG
Elimite,DRUG
Molindone,DRUG
Lomaira,DRUG
Myotonachol,DRUG
Genoptic,DRUG
Minipress,DRUG
Ganite,DRUG
Duramorph,DRUG
Infumorph,DRUG
Ansaid,DRUG
Succinylcholine,DRUG
Zenatane,DRUG
Linzess,DRUG
Vazculep,DRUG
Trezix,DRUG
Econochlor,DRUG
Isosulfan,DRUG
Vicodin,DRUG
Rauserpin,DRUG
Ticagrelor,DRUG
Tafluprost,DRUG
Periochip,DRUG
Ophthetic,DRUG
Tazarotene,DRUG
Ingrezza,DRUG
Hexascrub,DRUG
Vraylar,DRUG
Bronkodyl,DRUG
Heptalac,DRUG
Amnestrogen,DRUG
Glynase,DRUG
Levophed,DRUG
Floxuridine,DRUG
Lamprene,DRUG
Dynabac,DRUG
Pomalyst,DRUG
Floropryl,DRUG
Rowasa,DRUG
Aleve,DRUG
Sfrowasa,DRUG
Haldrone,DRUG
Asendin,DRUG
Novantrone,DRUG
Arcalyst,DRUG
Ayuna,DRUG
Teflaro,DRUG
Kerledex,DRUG
Loxitane,DRUG
Trulance,DRUG
Desowen,DRUG
Strontium,DRUG
Cortenema,DRUG
Proquin,DRUG
Istodax,DRUG
Orasone,DRUG
Iloperidone,DRUG
Rubex,DRUG
Chenodiol,DRUG
Adenocard,DRUG
Lupaneta,DRUG
Hydrap,DRUG
Mavyret,DRUG
Elixicon,DRUG
Valstar,DRUG
Embolex,DRUG
Ledercillin,DRUG
Doca,DRUG
Citric,DRUG
Cleviprex,DRUG
Moxeza,DRUG
Pravigard,DRUG
Derma,DRUG
Dermotic,DRUG
Velban,DRUG
Today,DRUG
Hicon,DRUG
Kemstro,DRUG
Sulf,DRUG
Blephamide,DRUG
Cibacalcin,DRUG
Dexchlorpheniramine,DRUG
Roxicet,DRUG
Tonocard,DRUG
Feraheme,DRUG
Versapen,DRUG
Austedo,DRUG
Dicopac,DRUG
Anthelios,DRUG
Epaned,DRUG
Cysteine,DRUG
Dactinomycin,DRUG
Epicort,DRUG
Telepaque,DRUG
Neoscan,DRUG
Turgex,DRUG
Rufen,DRUG
Macrotec,DRUG
Mexitil,DRUG
Furoxone,DRUG
Parathar,DRUG
Sulfanilamide,DRUG
Dyna,DRUG
Hispril,DRUG
Quillivant,DRUG
Tovalt,DRUG
Pavulon,DRUG
Zemdri,DRUG
Codoxy,DRUG
Synkayvite,DRUG
Antitussive,DRUG
Polymycin,DRUG
Balziva,DRUG
Nystop,DRUG
Androderm,DRUG
Treprostinil,DRUG
Alocril,DRUG
Alamast,DRUG
Ingenol,DRUG
Kaitlib,DRUG
Ibutilide,DRUG
Dibenil,DRUG
Pentids,DRUG
Minizide,DRUG
Trobicin,DRUG
Normocarb,DRUG
Dexasporin,DRUG
Pacitaxel,DRUG
Sulphrin,DRUG
Cyltezo,DRUG
Trovan,DRUG
Panixine,DRUG
Vivitrol,DRUG
Multifuge,DRUG
Breo,DRUG
Azasite,DRUG
Moctanin,DRUG
Acetaminophen;,DRUG
Corlanor,DRUG
Rauval,DRUG
Yosprala,DRUG
Trinalin,DRUG
Darvocet,DRUG
Oxandrin,DRUG
Cystografin,DRUG
Dexycu,DRUG
Reno,DRUG
Renovist,DRUG
Vascor,DRUG
Pristiq,DRUG
Metahydrin,DRUG
Cinobac,DRUG
Modrastane,DRUG
Nilandron,DRUG
Hydrochlorothiazide;,DRUG
Cylert,DRUG
Renografin,DRUG
Fetzima,DRUG
Tesuloid,DRUG
Tpoxx,DRUG
Rautensin,DRUG
Estrovis,DRUG
Triaminic,DRUG
Procardia,DRUG
Nitrostat,DRUG
Alkergot,DRUG
Ovide,DRUG
Strifon,DRUG
Vanobid,DRUG
Glydo,DRUG
Namzaric,DRUG
Talacen,DRUG
Fondaparinux,DRUG
Cyclafem,DRUG
Thiosulfil,DRUG
Invagesic,DRUG
Vantas,DRUG
Velosulin,DRUG
Ocuclear,DRUG
Bendeka,DRUG
Sprx,DRUG
Dralzine,DRUG
Prolensa,DRUG
Ibuprin,DRUG
Spectrobid,DRUG
Gocovri,DRUG
Sensipar,DRUG
Serpasil,DRUG
Paxil,DRUG
Lybrel,DRUG
Simpesse,DRUG
Natroba,DRUG
Cysto,DRUG
Accurbron,DRUG
Prefrin,DRUG
Seromycin,DRUG
Polytrim,DRUG
Statrol,DRUG
Normiflo,DRUG
Embeline,DRUG
Iletin,DRUG
Synovalyte,DRUG
Teslac,DRUG
Syndros,DRUG
Versacloz,DRUG
Medigesic,DRUG
Pazeo,DRUG
Norlutin,DRUG
Orlaam,DRUG
Zaditor,DRUG
Exsel,DRUG
Beyaz,DRUG
Berubigen,DRUG
Excedrin,DRUG
Ocupress,DRUG
Pertofrane,DRUG
Vincasar,DRUG
Codeine ,DRUG
Omontys,DRUG
Celontin,DRUG
Rela,DRUG
Hysingla,DRUG
Theovent,DRUG
Amerscan,DRUG
Duragesic,DRUG
Fusilev,DRUG
Vasocon,DRUG
Coly,DRUG
Leukine,DRUG
Theolixir,DRUG
Hibiclens,DRUG
Actimmune,DRUG
Dibenzyline,DRUG
Cytovene,DRUG
Elestat,DRUG
Thalomid,DRUG
Mykinac,DRUG
Prosol,DRUG
Cinvanti,DRUG
Kalexate,DRUG
Cefixime,DRUG
Temaril,DRUG
Uceris,DRUG
Edrophonium,DRUG
Lorabid,DRUG
Valchlor,DRUG
Virac,DRUG
Laryngotracheal,DRUG
Navstel,DRUG
Triptodur,DRUG
Renotec,DRUG
Diabeta,DRUG
Qsymia,DRUG
Phenytex,DRUG
Ethacrynate,DRUG
Rilpivirine,DRUG
Curretab,DRUG
Pentamidine,DRUG
Cerumenex,DRUG
Famotidine ,DRUG
Apresazide,DRUG
Ansolysen,DRUG
Cupric,DRUG
Diclegis,DRUG
Vizimpro,DRUG
Niacor,DRUG
Photofrin,DRUG
Tornalate,DRUG
Emoquette,DRUG
Chlorofair,DRUG
Vistide,DRUG
Lexapro,DRUG
Brevicon,DRUG
Microgestin,DRUG
Noludar,DRUG
Methdilazine,DRUG
Savella,DRUG
Supprelin,DRUG
Dial,DRUG
Hydase,DRUG
Varithena,DRUG
Carac,DRUG
Sotret,DRUG
Vitekta,DRUG
Bevespi,DRUG
Dynacin,DRUG
Flumadine,DRUG
Numorphan,DRUG
Belsomra,DRUG
Utibron,DRUG
Marezine,DRUG
Cortan,DRUG
Besivance,DRUG
Amcill,DRUG
Breathtek,DRUG
Meretek,DRUG
Hivid,DRUG
Accuneb,DRUG
Chantix,DRUG
Vexol,DRUG
Savaysa,DRUG
Fulvicin,DRUG
Sonorx,DRUG
Premphase,DRUG
Betapen,DRUG
Pyridamal,DRUG
Acarbose,DRUG
Griseofulvin ,DRUG
Diulo,DRUG
Proloprim,DRUG
Tandearil,DRUG
Carnexiv,DRUG
Mepro,DRUG
Ellence,DRUG
Histamine,DRUG
Natpara,DRUG
Xulane,DRUG
Durlaza,DRUG
Loraz,DRUG
Acylanid,DRUG
Gemonil,DRUG
Larin,DRUG
Endep,DRUG
Histafed,DRUG
Vyvanse,DRUG
Maxipime,DRUG
Advair,DRUG
Foamicon,DRUG
Miraluma,DRUG
Cardiolite,DRUG
Procalamine,DRUG
Akpro,DRUG
Emverm,DRUG
Nubain,DRUG
Tegopen,DRUG
Jublia,DRUG
Akten,DRUG
Xibrom,DRUG
Bromday,DRUG
Hibistat,DRUG
Hydra,DRUG
Amitid,DRUG
Ocusulf,DRUG
Doptelet,DRUG
Nordette,DRUG
Antepar,DRUG
Duoneb,DRUG
Xopenex,DRUG
Gleevec,DRUG
Hytone,DRUG
Prestalia,DRUG
Proklar,DRUG
Briellyn,DRUG
Vibativ,DRUG
Granisol,DRUG
P.a.s.,DRUG
Proferdex,DRUG
Benoxinate,DRUG
Tilade,DRUG
Anhydron,DRUG
Minodyl,DRUG
Letairis,DRUG
Campath,DRUG
Cysview,DRUG
Teebacin,DRUG
Granix,DRUG
Exondys,DRUG
Erwinaze,DRUG
Predamide,DRUG
Instant,DRUG
Trivagizole,DRUG
Cyonanz,DRUG
Altace,DRUG
Ionosol,DRUG
Habitrol,DRUG
Estratab,DRUG
Fluoroplex,DRUG
Fanapt,DRUG
Onexton,DRUG
Acanya,DRUG
Neutrexin,DRUG
Dyazide,DRUG
Methoxsalen,DRUG
Femcon,DRUG
Niclocide,DRUG
Zembrace,DRUG
Subsys,DRUG
Bunavail,DRUG
Thalitone,DRUG
Dialyte,DRUG
Lusedra,DRUG
Parnate,DRUG
Flutex,DRUG
Cyclapen,DRUG
Metrolotion,DRUG
Miglitol,DRUG
Taztia,DRUG
Metromidol,DRUG
Banthine,DRUG
Colonaid,DRUG
Capozide,DRUG
Permax,DRUG
Harmonyl,DRUG
Brilinta,DRUG
Drisdol,DRUG
Neuramate,DRUG
Westadone,DRUG
Silvadene,DRUG
Amphadase,DRUG
Disomer,DRUG
Midozalam,DRUG
Norplant,DRUG
Novrad,DRUG
Nasalide,DRUG
Hectorol,DRUG
Lithane,DRUG
Norcet,DRUG
Imagent,DRUG
Clistin,DRUG
Exna,DRUG
Qbrexza,DRUG
Etidronate,DRUG
Blenoxane,DRUG
Nephramine,DRUG
Travert,DRUG
Zolyse,DRUG
Nesacaine,DRUG
Kesso,DRUG
Ferndex,DRUG
Synacort,DRUG
Mithracin,DRUG
Priscoline,DRUG
Sitagliptin;,DRUG
Tiagabine,DRUG
Anspor,DRUG
Glofil,DRUG
Genapax,DRUG
Tapazole,DRUG
Pipracil,DRUG
Effexor,DRUG
Nuplazid,DRUG
Tymtran,DRUG
Zilretta,DRUG
Dispermox,DRUG
Sulten,DRUG
Antagonate,DRUG
Corphedra,DRUG
Macrobid,DRUG
Xuriden,DRUG
Aluminum,DRUG
Butabarb,DRUG
Octocaine,DRUG
Krintafel,DRUG
Vospire,DRUG
Antrenyl,DRUG
Forteo,DRUG
Orilissa,DRUG
Valtropin,DRUG
Rubramin,DRUG
Renamin,DRUG
Quelicin,DRUG
Proketazine,DRUG
Calderol,DRUG
Sulfapyridine,DRUG
Tacaryl,DRUG
Aviane,DRUG
Trimeth,DRUG
Helidac,DRUG
Nysert,DRUG
Amrix,DRUG
Zecuity,DRUG
Theelin,DRUG
Thermazene,DRUG
Phosphotec,DRUG
Cinqair,DRUG
Sulster,DRUG
Neotrizine,DRUG
Sulfonamides,DRUG
Aloprim,DRUG
Renormax,DRUG
Sustol,DRUG
Trivaris,DRUG
Duexis,DRUG
Phytonadione,DRUG
Cycrin,DRUG
Oticair,DRUG
Taclonex,DRUG
Mycitracin,DRUG
Evomela,DRUG
Ismelin,DRUG
Amlexanox,DRUG
Metrodin,DRUG
Fertinex,DRUG
Astramorph,DRUG
Measurin,DRUG
Kalliga,DRUG
Angiomax,DRUG
Candex,DRUG
Ovulen,DRUG
Theobid,DRUG
Alrex,DRUG
Ilevro,DRUG
Embeda,DRUG
Pamelor,DRUG
Saluron,DRUG
Tivorbex,DRUG
Nedocromil,DRUG
Accupril,DRUG
Rythmol,DRUG
Lumenhance,DRUG
Midamor,DRUG
Lastacaft,DRUG
Tyzine,DRUG
Braftovi,DRUG
Stanozide,DRUG
Onzetra,DRUG
Netromycin,DRUG
Prostep,DRUG
Articaine,DRUG
Cyclessa,DRUG
Dtpa,DRUG
Actron,DRUG
Isoclor,DRUG
Viocin,DRUG
Deltalin,DRUG
Cerebyx,DRUG
Phoslyra,DRUG
Obredon,DRUG
Hydeltrasol,DRUG
Korlym,DRUG
Kaon,DRUG
Estraguard,DRUG
Lacrisert,DRUG
Rayaldee,DRUG
Proctocort,DRUG
Revcovi,DRUG
Delsym,DRUG
Nuvigil,DRUG
Clorotekal,DRUG
Zerviate,DRUG
Topicycline,DRUG
Omnipred,DRUG
Phenurone,DRUG
Ergomar,DRUG
Acthrel,DRUG
Danocrine,DRUG
Volnea,DRUG
Sulfose,DRUG
Microzide,DRUG
Sorine,DRUG
Monobasic,DRUG
Adlyxin,DRUG
Bumex,DRUG
Fluothane,DRUG
Actin,DRUG
Thytropar,DRUG
Catarase,DRUG
Permitil,DRUG
Lodosyn,DRUG
Indiclor,DRUG
Dextrostat,DRUG
Firvanq,DRUG
Lyophilized,DRUG
Cytoxan,DRUG
Bronkaid,DRUG
Levlite,DRUG
Baros,DRUG
Inversine,DRUG
Humegon,DRUG
Bystolic,DRUG
Acetadote,DRUG
Ablysinol,DRUG
Sucraid,DRUG
Urso,DRUG
Peridex,DRUG
Kengreal,DRUG
Vagilia,DRUG
Apraclonidine,DRUG
Codimal,DRUG
Effient,DRUG
Sclerosol,DRUG
Serophene,DRUG
Vibra,DRUG
Astelin,DRUG
Feridex,DRUG
Trest,DRUG
Mifeprex,DRUG
Clorpres,DRUG
Aveed,DRUG
Chromitope,DRUG
Robitet,DRUG
Dizac,DRUG
Noroxin,DRUG
Fyavolv,DRUG
Pentacef,DRUG
Baciguent,DRUG
Urobak,DRUG
Tymlos,DRUG
Tekamlo,DRUG
Akpentolate,DRUG
Dermabet,DRUG
Pitocin,DRUG
Proben,DRUG
Zemuron,DRUG
Ecoza,DRUG
Naquival,DRUG
Naqua,DRUG
Logilia,DRUG
Colyte,DRUG
Diucardin,DRUG
Vyfemla,DRUG
Cort,DRUG
Aliqopa,DRUG
Pediatric,DRUG
Heavy,DRUG
Carbastat,DRUG
Adphen,DRUG
Viberzi,DRUG
Phenetron,DRUG
Vivlodex,DRUG
Fansidar,DRUG
Virazole,DRUG
Xepi,DRUG
Ureaphil,DRUG
Vantrela,DRUG
Choledyl,DRUG
Aquaphyllin,DRUG
Factrel,DRUG
Otobiotic,DRUG
Retavase,DRUG
Kynamro,DRUG
Plenaxis,DRUG
Paracaine,DRUG
Albalon,DRUG
Cetacort,DRUG
Sotradecol,DRUG
Colocort,DRUG
Emete,DRUG
Cetylev,DRUG
Philith,DRUG
Podofilox,DRUG
Sulfabid,DRUG
Isovue,DRUG
Thyroshield,DRUG
Renoquid,DRUG
